id;nombre;categoria;subcategoria
GEN-1333;Habas fritas con sal;Despensa;Sales
GEN-1334;Cocktail mezcla;Desayuno y Snack;Frutos secos embasados
GEN-1335;Combinado frutos secos, frutas desecadas y semillas de calabaza;Frutas y Verduras;Verduras
GEN-1336;Cocktail crunchy sabores;Desayuno y Snack;Frutos secos embasados
GEN-1337;Cocktail rodeo;Desayuno y Snack;Frutos secos embasados
GEN-1338;Cocktail natural;Desayuno y Snack;Frutos secos embasados
GEN-1339;Cocktail tostado 0% sal añadida;Despensa;Sales
GEN-1340;Cocktail tostado y ahumado;Desayuno y Snack;Frutos secos embasados
GEN-1341;Cocktail fruta deshidratada;Desayuno y Snack;Frutos secos embasados
GEN-1342;Cocktail rumba;Desayuno y Snack;Frutos secos embasados
GEN-1343;Pasas sultanas sin semillas;Desayuno y Snack;Frutos secos embasados
GEN-1344;Pasas moscatel sin semillas;Desayuno y Snack;Frutos secos embasados
GEN-1345;Mango deshidratado;Frutas y Verduras;Fruta
GEN-1346;Ciruelas desecadas sin hueso;Frutas y Verduras;Fruta
GEN-1347;Arándanos deshidratados;Frutas y Verduras;Fruta
GEN-1348;Orejones albaricoque;Frutas y Verduras;Fruta
GEN-1349;Dátiles en rama;Desayuno y Snack;Frutos secos embasados
GEN-1350;Dátiles Medjoul con hueso;Desayuno y Snack;Frutos secos embasados
GEN-1351;Dátiles desecados sin hueso;Desayuno y Snack;Frutos secos embasados
GEN-1352;Harina de trigo;Despensa;Harinas
GEN-1353;Harina de trigo grande;Despensa;Harinas
GEN-1354;Harina de fuerza;Despensa;Harinas
GEN-1355;Preparado para repostería con impulsor incorporado;Frutas y Verduras;Verduras
GEN-1356;Harina de maíz blanco precocida;Bebidas;Vino
GEN-1357;Harina fina de maíz;Despensa;Harinas
GEN-1358;Harina integral de trigo;Despensa;Harinas
GEN-1359;Preparado para pizzas;Congelados;Platos congelados preparados
GEN-1360;Harina de espelta 100% integral;Despensa;Harinas
GEN-1361;Harina semolosa de trigo especial para fritos;Despensa;Harinas
GEN-1362;Harina de arroz;Despensa;Arroz, pasta y quinoa
GEN-1363;Sémola de trigo;Despensa;Harinas
GEN-1364;Preparado para repostería y panificación;Frutas y Verduras;Verduras
GEN-1365;Harina de garbanzo;Despensa;Legumbres secas
GEN-1366;Levadura fresca;Despensa;Harinas
GEN-1367;Chocolate negro fundir;Frutas y Verduras;Verduras
GEN-1368;Impulsor gasificante en polvo uso alimentario;Despensa;Harinas
GEN-1369;Impulsor gasificante repostería para uso alimentario;Despensa;Harinas
GEN-1370;Gelatina neutra en láminas;Despensa;Harinas
GEN-1371;Preparado en polvo cuajada azucarada sabor lácteo;Frutas y Verduras;Verduras
GEN-1372;Gotas de chocolate negro para fundir;Frutas y Verduras;Verduras
GEN-1373;Preparado en polvo flan;Lácteos y Huevos;Postres lácteos
GEN-1374;Chocolate blanco fundir;Bebidas;Vino
GEN-1375;Preparado en polvo flanes y natillas Maizena Potax;Lácteos y Huevos;Postres lácteos
GEN-1376;Aroma de vainilla;Despensa;Especias e hierbas secas
GEN-1377;Preparado en polvo natillas;Lácteos y Huevos;Postres lácteos
GEN-1378;Chocolate negro 70% cacao fundir 0% azúcares añadidos;Desayuno y Snack;Café y cacaos
GEN-1379;Chocolate con leche fundir;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-1380;Levadura de panadería;Despensa;Harinas
GEN-1381;Preparado en polvo instantáneo para crepes;Frutas y Verduras;Verduras
GEN-1382;Preparado en polvo gelatina frutos rojos 0% azúcares;Despensa;Azúcares y edulcorantes
GEN-1383;Preparado en polvo gelatina cereza;Frutas y Verduras;Fruta
GEN-1384;Preparado en polvo gelatina fresa;Frutas y Verduras;Fruta
GEN-1385;Preparado en polvo gelatina maracuyá;Frutas y Verduras;Verduras
GEN-1386;Masa fresca hojaldre;Panadería y Pastelería;Bollos
GEN-1387;Masa para empanadillas y postres;Despensa;Harinas
GEN-1388;Masa fresca hojaldre con mantequilla;Lácteos y Huevos;Mantequillas y Natas
GEN-1389;Masa fresca quebrada brisa;Despensa;Harinas
GEN-1390;Masa fresca empanada;Despensa;Harinas
GEN-1391;Masa de hojaldre sin gluten;Panadería y Pastelería;Bollos
GEN-1392;Masa filo;Despensa;Harinas
GEN-1393;Masa gruesa para empanadas estilo Argentino;Despensa;Harinas
GEN-1394;Bandas de cera facial piel sensible;Cuidado personal e Higiene;Cremas y protectores
GEN-1395;Bandas de cera especial piernas piel sensible;Cuidado personal e Higiene;Cremas y protectores
GEN-1396;Crema depilatoria hombre piel normal;Conservas y Enlatados;Sopas, cremas y otros preparados
GEN-1397;Crema depilatoria mujer para el cuerpo piel sensible;Conservas y Enlatados;Sopas, cremas y otros preparados
GEN-1398;Crema decolorante rostro y cuerpo piel sensible;Conservas y Enlatados;Sopas, cremas y otros preparados
GEN-1399;Cera caliente en tarro piel sensible;Cuidado personal e Higiene;Cremas y protectores
GEN-1400;Cera facial caliente en tarro piel sensible;Cuidado personal e Higiene;Cremas y protectores
GEN-1401;Gel para depilar con cuchilla piel sensible;Cuidado personal e Higiene;Productos de afeitado
GEN-1402;Crema depilatoria facial piel sensible;Conservas y Enlatados;Sopas, cremas y otros preparados
GEN-1403;Pinza de cejas oblicua;Cuidado personal e Higiene;Cremas y protectores
GEN-1404;Pinza de cejas recta;Cuidado personal e Higiene;Cremas y protectores
GEN-1405;Maquinillas depilación desechables Body 2 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1406;Maquinillas depilación Body 3 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1407;Maquinillas depilación desechables Venus Colors 3 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1408;Maquinilla depilación recargable Venus Comfortglide Breeze 3 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1409;Recambios maquinilla depilación Venus Comfortglide Breeze 3 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1410;Recambios maquinilla depilación Wilkinson Hydro Silk 5 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1411;Maquinilla depilación recargable Body System 6 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1412;Recambios maquinilla depilación Body System 6 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1413;Cuchillas para perfilar cejas y vello facial;Cuidado personal e Higiene;Productos de afeitado
GEN-1414;Aceitunas verdes rellenas de anchoa;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1415;Aceitunas verdes sin hueso;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1416;Aceitunas verdes rellenas de anchoa reducidas en sal;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1417;Aceitunas verdes Chupadedos Huerta de Barros partidas aliñadas;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1418;Aceitunas verdes Gazpacha partidas;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1419;Aceitunas verdes estilo casero partidas aliñadas;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1420;Aceitunas verdes sin hueso aliñadas;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1421;Aceitunas verdes rellenas de jalapeño;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1422;Aceitunas verdes campo real Guerra;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1423;Aceitunas verdes con hueso;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1424;Aceitunas verdes Picadedos sin hueso aliñadas;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1425;Aceitunas manzanilla sabor anchoa con hueso;Desayuno y Snack;Té e infusiones
GEN-1426;Aceitunas verdes rellenas de pepinillo;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1427;Aceitunas verdes rellenas de pimiento asado;Frutas y Verduras;Verduras
GEN-1428;Aceitunas verdes partidas XXL Olives Garcia;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1429;Aceitunas negras sin hueso;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1430;Aceitunas negras de Aragón Campo Nature;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1431;Aceitunas negras en rodajas;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1432;Banderillas picantes;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1433;Banderillas dulces;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1434;Mix de encurtidos;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1435;Banderillas Gildas pinchos de aceituna, anchoa y guindilla;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1436;Pepinillos pequeños;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1437;Altramuces;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1438;Alcaparras;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1439;Picadillo de variantes;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1440;Pepinillos agridulces laminados;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1441;Cebollitas;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1442;Guindillas picantes;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1443;Ajos aliñados;Frutas y Verduras;Verduras
GEN-1444;Jalapeños picantes en vinagre;Despensa;Vinagres
GEN-1445;Mix de pepinillos y cebollitas;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1446;Piparra;Desayuno y Snack;Frutos secos embasados
GEN-1447;Pepinillos agridulces;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
GEN-1448;Pepinillos en vinagre;Despensa;Vinagres
GEN-1449;Berenjenas de Almagro aliñada Antonio;Frutas y Verduras;Verduras
GEN-1450;Chopped cerdo lonchas;Carnicería y Charcutería;Cerdo
GEN-1451;Chopped cocido en lata finas lonchas;Carnicería y Charcutería;Charcuteria
GEN-1452;Mortadela lonchas;Carnicería y Charcutería;Charcuteria
GEN-1453;Mortadela con aceitunas lonchas;Carnicería y Charcutería;Charcuteria
GEN-1454;Mortadela italiana finas lonchas;Carnicería y Charcutería;Charcuteria
GEN-1455;Mortadela;Carnicería y Charcutería;Charcuteria
GEN-1456;Galantina con pistacho y trufa finas lonchas;Desayuno y Snack;Frutos secos embasados
GEN-1457;Mortadela de pavo finas lonchas;Carnicería y Charcutería;Pavo
GEN-1458;Mortadela de pavo con aceitunas finas lonchas;Carnicería y Charcutería;Pavo
GEN-1459;Delicias elaboradas con jamón ibérico Legado Ibérico;Carnicería y Charcutería;Charcuteria
GEN-1460;Flan de vainilla con caramelo;Lácteos y Huevos;Postres lácteos
GEN-1461;Flan de huevo;Lácteos y Huevos;Postres lácteos
GEN-1462;Flan de café;Lácteos y Huevos;Postres lácteos
GEN-1463;Flan de queso;Lácteos y Huevos;Quesos
GEN-1464;Flan de huevo sin azúcares añadidos;Lácteos y Huevos;Postres lácteos
GEN-1465;Flan de huevo +Proteínas 0% MG 0% azúcares añadidos 10 g proteínas;Lácteos y Huevos;Postres lácteos
GEN-1466;Natillas sabor vainilla;Lácteos y Huevos;Postres lácteos
GEN-1467;Natillas sabor vainilla con galleta;Lácteos y Huevos;Postres lácteos
GEN-1468;Natillas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-1469;Natillas de vainilla Danet;Lácteos y Huevos;Postres lácteos
GEN-1470;Natillas de chocolate Danet;Lácteos y Huevos;Postres lácteos
GEN-1471;Natillas sabor vainilla +Proteínas 12 g proteínas;Lácteos y Huevos;Postres lácteos
GEN-1472;Natillas con chocolate +Proteínas 1,3 g MG 10 g proteínas;Lácteos y Huevos;Postres lácteos
GEN-1473;Jamón serrano Incarlopsa lonchas extrafinas;Carnicería y Charcutería;Charcuteria
GEN-1474;Mini taquitos de jamón Incarlopsa;Carnicería y Charcutería;Charcuteria
GEN-1475;Jamón serrano lonchas Incarlopsa;Carnicería y Charcutería;Charcuteria
GEN-1476;Jamón serrano cortado a máquina;Carnicería y Charcutería;Charcuteria
GEN-1477;Jamón cebo ibérico cortado a máquina;Carnicería y Charcutería;Charcuteria
GEN-1478;Jamón serrano reserva cortado a tapas;Carnicería y Charcutería;Charcuteria
GEN-1479;Jamón cebo ibérico cortado a tapas;Carnicería y Charcutería;Charcuteria
GEN-1480;Jamón bellota ibérico cortado a tapas;Carnicería y Charcutería;Charcuteria
GEN-1481;Jamón bellota ibérico 100% cortado a tapas;Carnicería y Charcutería;Charcuteria
GEN-1482;Jamón de cebo ibérico 50% raza ibérica del Ibérico;Carnicería y Charcutería;Charcuteria
GEN-1483;Jamón serrano medias lonchas Jamcal;Carnicería y Charcutería;Charcuteria
GEN-1484;Paleta curada lonchas Paletas Marpa;Carnicería y Charcutería;Charcuteria
GEN-1485;Jamón de Trevélez lonchas extra finas Antonio Álvarez;Carnicería y Charcutería;Charcuteria
GEN-1486;Taquitos de jamón Incarlopsa;Carnicería y Charcutería;Charcuteria
GEN-1487;Taco jamón curado;Carnicería y Charcutería;Charcuteria
GEN-1488;Surtido de ibéricos del ibérico;Carnicería y Charcutería;Charcuteria
GEN-1489;Panceta salada ibérica del ibérico;Carnicería y Charcutería;Charcuteria
GEN-1490;Cecina ahumada natural Embutidos Pajariel lonchas;Carnicería y Charcutería;Charcuteria
GEN-1491;Jamón serrano gran reserva Costa Brava sin aditivos lonchas;Carnicería y Charcutería;Charcuteria
GEN-1492;Puntas de jamón curado Incarlopsa;Carnicería y Charcutería;Charcuteria
GEN-1493;Jamón serrano Incarlopsa;Carnicería y Charcutería;Charcuteria
GEN-1494;Jamón de cebo ibérico 50% del Ibérico;Carnicería y Charcutería;Charcuteria
GEN-1495;Jamón de bellota ibérico 100% Campo Extremadura;Carnicería y Charcutería;Charcuteria
GEN-1496;Jamón de bellota ibérico 50% del Ibérico;Carnicería y Charcutería;Charcuteria
GEN-1497;Paleta de cebo ibérica del Ibérico;Carnicería y Charcutería;Charcuteria
GEN-1498;Paleta de cerdo curada Incarlopsa;Carnicería y Charcutería;Cerdo
GEN-1499;Gel de afeitar Sensitive;Cuidado personal e Higiene;Cremas y protectores
GEN-1500;Espuma de afeitar Sensitive manteca de cacao;Desayuno y Snack;Café y cacaos
GEN-1501;Gel de afeitar piel sensible con aloe vera;Cuidado personal e Higiene;Productos de afeitado
GEN-1502;Espuma de afeitar piel sensible con aloe vera;Cuidado personal e Higiene;Productos de afeitado
GEN-1503;Bálsamo after shave Sensitive Men 0% alcohol;Cuidado personal e Higiene;Productos de afeitado
GEN-1504;Bálsamo after shave Sensitive con aloe vera y 0% alcohol;Cuidado personal e Higiene;Productos de afeitado
GEN-1505;Lote corporal hombre Axe Dark Temptation;Cuidado personal e Higiene;Cremas y protectores
GEN-1506;Loción after shave Fresh con alcohol;Cuidado personal e Higiene;Productos de afeitado
GEN-1507;Lote corporal Men;Cuidado personal e Higiene;Cremas y protectores
GEN-1508;Maquinillas de afeitar desechables Fix 2 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1509;Maquinillas de afeitar desechables Blue Plus 2 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1510;Maquinillas de afeitar desechables Active 3 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1511;Maquinillas de afeitar desechables Sensor Comfort 3 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1512;Maquinilla de afeitar recargable Precision System 3 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1513;Maquinillas de afeitar desechables Active 2 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1514;Maquinilla de afeitar recargable Precision System 6 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1515;Maquinilla de afeitar recargable Fusion Sport 5 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1516;Maquinilla de afeitar recargable Mach Sport 3 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1517;Lote Precision System 6 hojas;Cuidado personal e Higiene;Cremas y protectores
GEN-1518;Maquinilla de afeitar recargable Flection System 6 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1519;Recambios maquinilla de afeitar Precision System 3 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1520;Recambios maquinilla de afeitar Precision System 6 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1521;Recambios maquinilla de afeitar Fusion Sport 5 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1522;Recambios maquinilla de afeitar Mach Sport 3 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1523;Recambios maquinilla de afeitar Flection System 6 hojas;Cuidado personal e Higiene;Productos de afeitado
GEN-1524;Crema cara, cuerpo y manos Men;Cuidado personal e Higiene;Cremas y protectores
GEN-1525;Cuidado hidratante Hydra energetic L'Oréal men expert anti-fatiga 24h;Cuidado personal e Higiene;Cremas y protectores
GEN-1526;Crema facial gel revitalizante e hidratante Men Care Vital;Cuidado personal e Higiene;Cremas y protectores
GEN-1527;Contorno de ojos Men Care Regen Skin;Cuidado personal e Higiene;Cremas y protectores
GEN-1528;Gelatina sabor fresa;Frutas y Verduras;Fruta
GEN-1529;Gelatina sabor a frutos silvestres +Proteínas 10 g proteínas 0% azúcar;Despensa;Azúcares y edulcorantes
GEN-1530;Gelatina 0% azúcar sabores fresa, mandarina y limón;Frutas y Verduras;Fruta
GEN-1531;Gelatina sabores mango, maracuyá y piña;Frutas y Verduras;Fruta
GEN-1532;Gelatina 0% azúcar sabor cereza, cola y sandía;Frutas y Verduras;Fruta
GEN-1533;Copa crema de chocolate y nata;Lácteos y Huevos;Mantequillas y Natas
GEN-1534;Arroz con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-1535;Mousse de chocolate;Frutas y Verduras;Verduras
GEN-1536;Tiramisú;Lácteos y Huevos;Postres lácteos
GEN-1537;Yogur azucarado YogoMix variado de copos maíz, bolitas y disquitos chocolateados;Lácteos y Huevos;Yogures
GEN-1538;Yogur azucarado YogoMix Bolitas con bolitas chocolateadas;Lácteos y Huevos;Yogures
GEN-1539;Yogur azucarado YogoMix Discos con disquitos chocolateados;Lácteos y Huevos;Yogures
GEN-1540;Panna Cotta con caramelo;Lácteos y Huevos;Postres lácteos
GEN-1541;Cuajada;Lácteos y Huevos;Postres lácteos
GEN-1542;Tarta de queso;Lácteos y Huevos;Quesos
GEN-1543;Coulant de chocolate;Frutas y Verduras;Verduras
GEN-1544;Crema catalana;Lácteos y Huevos;Postres lácteos
GEN-1545;Tocino de cielo;Lácteos y Huevos;Postres lácteos
GEN-1546;Postre lácteo Carrot Cake con zanahoria;Frutas y Verduras;Verduras
GEN-1547;Mousse sabor chocolate +Proteínas 10 g proteínas;Frutas y Verduras;Verduras
GEN-1548;Copa de chocolate y nata +Proteínas 12,5 g proteínas;Lácteos y Huevos;Mantequillas y Natas
GEN-1549;Pudding sabor caramelo +Proteínas 12 g proteínas;Lácteos y Huevos;Postres lácteos
