id_producto;nombre;categoria;subcategoria
ME-1439;Aceitunas negras en rodajas;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-1440;Banderillas picantes;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-1441;Banderillas dulces;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-1442;Mix de encurtidos;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-1443;Banderillas Gildas pinchos de aceituna, anchoa y guindilla;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-1444;Pepinillos pequeños;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-1445;Altramuces;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-1446;Alcaparras;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-1447;Picadillo de variantes;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-1448;Pepinillos agridulces laminados;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-1449;Cebollitas;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-1450;Guindillas picantes;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-1451;Ajos aliñados;Frutas y Verduras;Verduras
ME-1452;Jalapeños picantes en vinagre;Despensa;Vinagres
ME-1453;Mix de pepinillos y cebollitas;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-1454;Piparra;Desayuno y Snack;Frutos secos embasados
ME-1455;Pepinillos agridulces;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-1456;Pepinillos en vinagre;Despensa;Vinagres
ME-1457;Berenjenas de Almagro aliñada Antonio;Frutas y Verduras;Verduras
ME-1458;Chopped cerdo lonchas;Carnicería y Charcutería;Cerdo
ME-1459;Chopped cocido en lata finas lonchas;Carnicería y Charcutería;Charcuteria
ME-1460;Mortadela lonchas;Carnicería y Charcutería;Charcuteria
ME-1461;Mortadela con aceitunas lonchas;Carnicería y Charcutería;Charcuteria
ME-1462;Mortadela italiana finas lonchas;Carnicería y Charcutería;Charcuteria
ME-1463;Mortadela;Carnicería y Charcutería;Charcuteria
ME-1464;Galantina con pistacho y trufa finas lonchas;Desayuno y Snack;Frutos secos embasados
ME-1465;Mortadela de pavo finas lonchas;Carnicería y Charcutería;Pavo
ME-1466;Mortadela de pavo con aceitunas finas lonchas;Carnicería y Charcutería;Pavo
ME-1467;Delicias elaboradas con jamón ibérico Legado Ibérico;Carnicería y Charcutería;Charcuteria
ME-1468;Flan de vainilla con caramelo;Lácteos y Huevos;Postres lácteos
ME-1469;Flan de huevo;Lácteos y Huevos;Postres lácteos
ME-1470;Flan de café;Lácteos y Huevos;Postres lácteos
ME-1471;Flan de queso;Lácteos y Huevos;Quesos
ME-1472;Flan de huevo sin azúcares añadidos;Lácteos y Huevos;Postres lácteos
ME-1473;Flan de huevo +Proteínas 0% MG 0% azúcares añadidos 10 g proteínas;Lácteos y Huevos;Postres lácteos
ME-1474;Natillas sabor vainilla;Lácteos y Huevos;Postres lácteos
ME-1475;Natillas sabor vainilla con galleta;Lácteos y Huevos;Postres lácteos
ME-1476;Natillas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-1477;Natillas de vainilla Danet;Lácteos y Huevos;Postres lácteos
ME-1478;Natillas de chocolate Danet;Lácteos y Huevos;Postres lácteos
ME-1479;Natillas sabor vainilla +Proteínas 12 g proteínas;Lácteos y Huevos;Postres lácteos
ME-1480;Natillas con chocolate +Proteínas 1,3 g MG 10 g proteínas;Lácteos y Huevos;Postres lácteos
ME-1481;Jamón serrano Incarlopsa lonchas extrafinas;Carnicería y Charcutería;Charcuteria
ME-1482;Mini taquitos de jamón Incarlopsa;Carnicería y Charcutería;Charcuteria
ME-1483;Jamón serrano lonchas Incarlopsa;Carnicería y Charcutería;Charcuteria
ME-1484;Jamón serrano cortado a máquina;Carnicería y Charcutería;Charcuteria
ME-1485;Jamón cebo ibérico cortado a máquina;Carnicería y Charcutería;Charcuteria
ME-1486;Jamón serrano reserva cortado a tapas;Carnicería y Charcutería;Charcuteria
ME-1487;Jamón cebo ibérico cortado a tapas;Carnicería y Charcutería;Charcuteria
ME-1488;Jamón bellota ibérico cortado a tapas;Carnicería y Charcutería;Charcuteria
ME-1489;Jamón bellota ibérico 100% cortado a tapas;Carnicería y Charcutería;Charcuteria
ME-1490;Jamón de cebo ibérico 50% raza ibérica del Ibérico;Carnicería y Charcutería;Charcuteria
ME-1491;Jamón serrano medias lonchas Jamcal;Carnicería y Charcutería;Charcuteria
ME-1492;Paleta curada lonchas Paletas Marpa;Carnicería y Charcutería;Charcuteria
ME-1493;Jamón de Trevélez lonchas extra finas Antonio Álvarez;Carnicería y Charcutería;Charcuteria
ME-1494;Taquitos de jamón Incarlopsa;Carnicería y Charcutería;Charcuteria
ME-1495;Taco jamón curado;Carnicería y Charcutería;Charcuteria
ME-1496;Surtido de ibéricos del ibérico;Carnicería y Charcutería;Charcuteria
ME-1497;Panceta salada ibérica del ibérico;Carnicería y Charcutería;Charcuteria
ME-1498;Cecina ahumada natural Embutidos Pajariel lonchas;Carnicería y Charcutería;Charcuteria
ME-1499;Jamón serrano gran reserva Costa Brava sin aditivos lonchas;Carnicería y Charcutería;Charcuteria
ME-1500;Puntas de jamón curado Incarlopsa;Carnicería y Charcutería;Charcuteria
ME-1501;Jamón serrano Incarlopsa;Carnicería y Charcutería;Charcuteria
ME-1502;Jamón de cebo ibérico 50% del Ibérico;Carnicería y Charcutería;Charcuteria
ME-1503;Jamón de bellota ibérico 100% Campo Extremadura;Carnicería y Charcutería;Charcuteria
ME-1504;Jamón de bellota ibérico 50% del Ibérico;Carnicería y Charcutería;Charcuteria
ME-1505;Paleta de cebo ibérica del Ibérico;Carnicería y Charcutería;Charcuteria
ME-1506;Paleta de cerdo curada Incarlopsa;Carnicería y Charcutería;Cerdo
ME-1507;Gel de afeitar Sensitive;Cuidado personal e Higiene;Cremas y protectores
ME-1508;Espuma de afeitar Sensitive manteca de cacao;Desayuno y Snack;Café y cacaos
ME-1509;Gel de afeitar piel sensible con aloe vera;Cuidado personal e Higiene;Productos de afeitado
ME-1510;Espuma de afeitar piel sensible con aloe vera;Cuidado personal e Higiene;Productos de afeitado
ME-1511;Bálsamo after shave Sensitive Men 0% alcohol;Cuidado personal e Higiene;Productos de afeitado
ME-1512;Bálsamo after shave Sensitive con aloe vera y 0% alcohol;Cuidado personal e Higiene;Productos de afeitado
ME-1513;Lote corporal hombre Axe Dark Temptation;Cuidado personal e Higiene;Cremas y protectores
ME-1514;Loción after shave Fresh con alcohol;Cuidado personal e Higiene;Productos de afeitado
ME-1515;Lote corporal Men;Cuidado personal e Higiene;Cremas y protectores
ME-1516;Maquinillas de afeitar desechables Fix 2 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1517;Maquinillas de afeitar desechables Blue Plus 2 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1518;Maquinillas de afeitar desechables Active 3 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1519;Maquinillas de afeitar desechables Sensor Comfort 3 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1520;Maquinilla de afeitar recargable Precision System 3 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1521;Maquinillas de afeitar desechables Active 2 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1522;Maquinilla de afeitar recargable Precision System 6 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1523;Maquinilla de afeitar recargable Fusion Sport 5 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1524;Maquinilla de afeitar recargable Mach Sport 3 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1525;Lote Precision System 6 hojas;Cuidado personal e Higiene;Cremas y protectores
ME-1526;Maquinilla de afeitar recargable Flection System 6 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1527;Recambios maquinilla de afeitar Precision System 3 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1528;Recambios maquinilla de afeitar Precision System 6 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1529;Recambios maquinilla de afeitar Fusion Sport 5 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1530;Recambios maquinilla de afeitar Mach Sport 3 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1531;Recambios maquinilla de afeitar Flection System 6 hojas;Cuidado personal e Higiene;Productos de afeitado
ME-1532;Crema cara, cuerpo y manos Men;Cuidado personal e Higiene;Cremas y protectores
ME-1533;Cuidado hidratante Hydra energetic L'Oréal men expert anti-fatiga 24h;Cuidado personal e Higiene;Cremas y protectores
ME-1534;Crema facial gel revitalizante e hidratante Men Care Vital;Cuidado personal e Higiene;Cremas y protectores
ME-1535;Contorno de ojos Men Care Regen Skin;Cuidado personal e Higiene;Cremas y protectores
ME-1536;Gelatina sabor fresa;Frutas y Verduras;Fruta
ME-1537;Gelatina sabor a frutos silvestres +Proteínas 10 g proteínas 0% azúcar;Despensa;Azúcares y edulcorantes
ME-1538;Gelatina 0% azúcar sabores fresa, mandarina y limón;Frutas y Verduras;Fruta
ME-1539;Gelatina sabores mango, maracuyá y piña;Frutas y Verduras;Fruta
ME-1540;Gelatina 0% azúcar sabor cereza, cola y sandía;Frutas y Verduras;Fruta
ME-1541;Copa crema de chocolate y nata;Lácteos y Huevos;Mantequillas y Natas
ME-1542;Arroz con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-1543;Mousse de chocolate;Frutas y Verduras;Verduras
ME-1544;Tiramisú;Lácteos y Huevos;Postres lácteos
ME-1545;Yogur azucarado YogoMix variado de copos maíz, bolitas y disquitos chocolateados;Lácteos y Huevos;Yogures
ME-1546;Yogur azucarado YogoMix Bolitas con bolitas chocolateadas;Lácteos y Huevos;Yogures
ME-1547;Yogur azucarado YogoMix Discos con disquitos chocolateados;Lácteos y Huevos;Yogures
ME-1548;Panna Cotta con caramelo;Lácteos y Huevos;Postres lácteos
ME-1549;Cuajada;Lácteos y Huevos;Postres lácteos
ME-1550;Tarta de queso;Lácteos y Huevos;Quesos
ME-1551;Coulant de chocolate;Frutas y Verduras;Verduras
ME-1552;Crema catalana;Lácteos y Huevos;Postres lácteos
ME-1553;Tocino de cielo;Lácteos y Huevos;Postres lácteos
ME-1554;Postre lácteo Carrot Cake con zanahoria;Frutas y Verduras;Verduras
ME-1555;Mousse sabor chocolate +Proteínas 10 g proteínas;Frutas y Verduras;Verduras
ME-1556;Copa de chocolate y nata +Proteínas 12,5 g proteínas;Lácteos y Huevos;Mantequillas y Natas
ME-1557;Pudding sabor caramelo +Proteínas 12 g proteínas;Lácteos y Huevos;Postres lácteos
ME-1558;Postre Capricho de yema de huevo;Lácteos y Huevos;Huevos
ME-1559;Pizza jamón y queso;Lácteos y Huevos;Quesos
ME-1560;Pizza jamón y queso familiar;Lácteos y Huevos;Quesos
ME-1561;Pizza barbacoa;Congelados;Platos congelados preparados
ME-1562;Pizza barbacoa familiar;Congelados;Platos congelados preparados
ME-1563;Pizza 4 quesos;Lácteos y Huevos;Quesos
ME-1564;Pizza 4 quesos familiar;Lácteos y Huevos;Quesos
ME-1565;Pizza serrana;Congelados;Platos congelados preparados
ME-1566;Pizza carbonara;Congelados;Platos congelados preparados
ME-1567;Pizza carbonara familiar;Congelados;Platos congelados preparados
ME-1568;Pizza pepperoni;Bebidas;Licores y destilados
ME-1569;Pizza atún y bacón;Carnicería y Charcutería;Charcuteria
ME-1570;Pizza pollo;Carnicería y Charcutería;Pollo
ME-1571;Pizza romana con champiñones salteados;Congelados;Platos congelados preparados
ME-1572;Pizza margarita;Congelados;Platos congelados preparados
ME-1573;Pizza jamón y queso sin gluten y sin lactosa;Lácteos y Huevos;Quesos
ME-1574;Pizza pollo y bacón;Carnicería y Charcutería;Pollo
ME-1575;Pizza Calzone con jamón cocido y queso;Lácteos y Huevos;Quesos
ME-1576;Pizza Prosciutto jamón y queso;Lácteos y Huevos;Quesos
ME-1577;Pizza Formaggi 4 quesos;Lácteos y Huevos;Quesos
ME-1578;Pizza carnívora;Congelados;Platos congelados preparados
ME-1579;Pizza Frankfurt;Congelados;Platos congelados preparados
ME-1580;Pizzas tomate y queso ultracongeladas;Frutas y Verduras;Verduras
ME-1581;Pizza Pepperoni barbacoa ultracongelada;Bebidas;Licores y destilados
ME-1582;Pizza masa fina 4 quesos ultracongelada;Lácteos y Huevos;Quesos
ME-1583;Pizza atún ultracongelada;Pescadería;Pescado
ME-1584;Pizza masa fina jamón ultracongelada;Carnicería y Charcutería;Charcuteria
ME-1585;Pizza Americana ultracongelada;Congelados;Platos congelados preparados
ME-1586;Pizza 4 quesos sin gluten y sin lactosa ultracongelada;Lácteos y Huevos;Quesos
ME-1587;Pizza masa fina Barbacoa ultracongelada;Congelados;Platos congelados preparados
ME-1588;Mini pizzas jamón y queso Fiesta ultracongeladas;Lácteos y Huevos;Quesos
ME-1589;Pizza Truffata con queso, champiñones y trufa ultracongelada;Lácteos y Huevos;Quesos
ME-1590;Pizza Kebab con pollo asado ultracongelada;Carnicería y Charcutería;Pollo
ME-1591;Masa pizza fresca familiar;Congelados;Platos congelados preparados
ME-1592;Bases de pizza artesanas extrafinas y crujientes ultracongeladas;Congelados;Platos congelados preparados
ME-1593;Bases de pizza sin gluten sin lactosa ultracongeladas;Congelados;Platos congelados preparados
ME-1594;Masa fresca pizza;Congelados;Platos congelados preparados
ME-1595;Masa fresca pizza de cereales y semillas;Desayuno y Snack;Cereales para desayuno
ME-1596;Rosca jamón serrano y queso emmental;Lácteos y Huevos;Quesos
ME-1597;Rosca lomo, bacón y queso emmental;Lácteos y Huevos;Quesos
ME-1598;Focaccia con tomates cherry;Frutas y Verduras;Verduras
ME-1599;Vela de cumpleaños 0;Bazar y Varios;Hogar y decoración
ME-1600;Vela de cumpleaños 1;Bazar y Varios;Hogar y decoración
ME-1601;Vela de cumpleaños 2;Bazar y Varios;Hogar y decoración
ME-1602;Vela de cumpleaños 3;Bazar y Varios;Hogar y decoración
ME-1603;Vela de cumpleaños 4;Bazar y Varios;Hogar y decoración
ME-1604;Vela de cumpleaños 5;Bazar y Varios;Hogar y decoración
ME-1605;Vela de cumpleaños 6;Bazar y Varios;Hogar y decoración
ME-1606;Vela de cumpleaños 7;Bazar y Varios;Hogar y decoración
ME-1607;Vela de cumpleaños 8;Bazar y Varios;Hogar y decoración
ME-1608;Vela de cumpleaños 9;Bazar y Varios;Hogar y decoración
ME-1609;Velas de cumpleaños;Bazar y Varios;Hogar y decoración
ME-1610;Almendra molida;Desayuno y Snack;Frutos secos embasados
ME-1611;Coco rallado;Despensa;Harinas
ME-1612;Caramelo líquido;Despensa;Azúcares y edulcorantes
ME-1613;Fideos de chocolate;Despensa;Arroz, pasta y quinoa
ME-1614;Azúcar vainillado;Despensa;Azúcares y edulcorantes
ME-1615;Almendra laminada;Desayuno y Snack;Frutos secos embasados
ME-1616;Topping de chocolate avellana;Desayuno y Snack;Frutos secos embasados
ME-1617;Almendra palitos;Desayuno y Snack;Frutos secos embasados
ME-1618;Fuet espetec;Carnicería y Charcutería;Charcuteria
ME-1619;Salchichón extra lonchas;Carnicería y Charcutería;Charcuteria
ME-1620;Sticks longaniza extra;Carnicería y Charcutería;Charcuteria
ME-1621;Longaniza de payés extra lonchas;Carnicería y Charcutería;Charcuteria
ME-1622;Salami extra lonchas;Carnicería y Charcutería;Charcuteria
ME-1623;Salchichón extra pimienta finas lonchas;Carnicería y Charcutería;Charcuteria
ME-1624;Salchichón de cebo ibérico cortado a máquina;Carnicería y Charcutería;Charcuteria
ME-1625;Salchichón de bellota ibérico cortado a máquina;Carnicería y Charcutería;Charcuteria
ME-1626;Salchichón ibérico extra del ibérico lonchas;Carnicería y Charcutería;Charcuteria
ME-1627;Longaniza clásica extra;Carnicería y Charcutería;Charcuteria
ME-1628;Salami montañés extra El Pozo;Carnicería y Charcutería;Charcuteria
ME-1629;Salchichón cular ibérico extra del ibérico;Carnicería y Charcutería;Charcuteria
ME-1630;Mini salchichón ibérico extra del ibérico;Carnicería y Charcutería;Charcuteria
ME-1631;Salchichón de bellota ibérico del Ibérico;Carnicería y Charcutería;Charcuteria
ME-1632;Sticks de salami extra;Carnicería y Charcutería;Charcuteria
ME-1633;Pepperoni en lonchas;Bebidas;Licores y destilados
ME-1634;Salami extra pimienta finas lonchas;Carnicería y Charcutería;Charcuteria
ME-1635;Chorizo Pamplona extra lonchas;Carnicería y Charcutería;Charcuteria
ME-1636;Chorizo extra lonchas;Carnicería y Charcutería;Charcuteria
ME-1637;Chorizo de pavo extra lonchas;Carnicería y Charcutería;Pavo
ME-1638;Chorizo ibérico extra del ibérico lonchas;Carnicería y Charcutería;Charcuteria
ME-1639;Chorizo picante extra;Carnicería y Charcutería;Charcuteria
ME-1640;Taquitos de chorizo extra Revilla;Carnicería y Charcutería;Charcuteria
ME-1641;Chorizo picante extra lonchas;Carnicería y Charcutería;Charcuteria
ME-1642;Chorizo extra pimienta finas lonchas;Carnicería y Charcutería;Charcuteria
ME-1643;Chorizo de cebo ibérico cortado a máquina;Carnicería y Charcutería;Charcuteria
ME-1644;Chorizo de bellota ibérico cortado a máquina;Carnicería y Charcutería;Charcuteria
ME-1645;Chorizo dulce extra;Carnicería y Charcutería;Charcuteria
ME-1646;Mini chorizo ibérico extra del ibérico;Carnicería y Charcutería;Charcuteria
ME-1647;Chorizo de Tarancón Bricio;Carnicería y Charcutería;Charcuteria
ME-1648;Chorizo cular ibérico extra del ibérico;Carnicería y Charcutería;Charcuteria
ME-1649;Chorizo de bellota ibérico cular Covap;Carnicería y Charcutería;Charcuteria
ME-1650;Chorizo sarta extra ahumado De León;Carnicería y Charcutería;Charcuteria
ME-1651;Chorizo sarta extra picante De León;Carnicería y Charcutería;Charcuteria
ME-1652;Mini chorizo cruce duroc extra;Carnicería y Charcutería;Charcuteria
ME-1653;Lomo embuchado lonchas;Carnicería y Charcutería;Charcuteria
ME-1654;Cabecero de lomo lonchas;Carnicería y Charcutería;Charcuteria
ME-1655;Lomo de cebo ibérico cortado a máquina;Carnicería y Charcutería;Charcuteria
ME-1656;Lomo de bellota ibérico cortado a máquina;Carnicería y Charcutería;Charcuteria
ME-1657;Lomo de pavo lonchas;Carnicería y Charcutería;Pavo
ME-1658;Lomo;Carnicería y Charcutería;Charcuteria
ME-1659;Lomo de bellota 50% ibérico del ibérico;Carnicería y Charcutería;Charcuteria
ME-1660;Caña de lomo cebo ibérico del ibérico;Carnicería y Charcutería;Charcuteria
ME-1661;Lomo de cebo 50% ibérico;Carnicería y Charcutería;Charcuteria
ME-1662;Lomo de cerdo cocido finas lonchas;Carnicería y Charcutería;Cerdo
